request,createdAt,quantity,value,status,material_id,group_id,classification_id
4527598514,2025-07-12T03:26:44,84,8780.75,QUOTATION,12a301b9-4c71-4181-a853-d29be7b6bd18,1,2000
4587648612,2025-10-16T19:56:35,714,9812.39,QUOTATION,0a58bce2-1697-4c89-b568-ae280f33f982,5,2000
4596095197,2025-08-26T00:38:43,150,5622.86,WAITING,cea90057-5542-4a9f-8ad8-2fa263b39b7b,4,2000
4528857480,2025-09-28T13:08:29,203,1603.23,WAITING,bcebc30c-15e5-48e2-9c32-c86d886f82a0,4,3000
4517904472,2025-07-16T14:49:14,27,606.83,REJECTED,41e46c83-90d4-4836-a022-b900a018b3fa,5,3000
4521951513,2025-09-16T03:49:44,830,3468.58,REJECTED,bf599d91-442c-4e09-b5ae-b9f08a417d11,4,4000
4537086375,2025-09-09T13:57:38,789,6537.9,WAITING,74d238f7-61d4-41c6-9d51-b05f2eddcb36,3,3000
4571746927,2025-08-13T16:43:58,504,8683.33,WAITING,de541e55-b7b6-404a-8ce0-a6f1ea925750,4,3000
4589478265,2025-11-16T15:58:40,912,5201.36,APPROVED,56ae9e46-c0b2-46ca-b51d-5686e00ce4a6,4,4000
4514642166,2025-11-20T02:52:52,52,8787.14,WAITING,b020551c-5fe7-45ea-881a-6fa78332362d,4,4000
4579042321,2025-11-10T16:00:36,250,9623.99,REJECTED,408c4fe5-9066-4997-8f1c-ad8daae4b1f6,2,2000
4547108713,2025-10-14T04:11:40,388,2630.93,APPROVED,73df3d25-bcec-47a6-8d66-6b628e81ed2d,4,4000
4528652826,2025-09-10T06:21:55,853,7857.15,WAITING,cea90057-5542-4a9f-8ad8-2fa263b39b7b,4,1000
4566290884,2025-11-02T10:21:09,291,686.36,WAITING,b0154cbb-c693-4062-88b9-a8acf4402b56,4,1000
4527760562,2025-11-22T17:57:24,580,2000.79,WAITING,2c6e3cb9-21cb-4de6-ae38-f117a3cbdfe2,5,1000
4528827028,2025-10-18T03:29:13,145,9935.52,WAITING,41e46c83-90d4-4836-a022-b900a018b3fa,4,4000
4522052783,2025-11-02T07:03:08,503,8807.92,WAITING,2c6e3cb9-21cb-4de6-ae38-f117a3cbdfe2,4,3000
4568124645,2025-11-08T23:34:42,197,4746.57,APPROVED,aa51a37d-2867-459b-8885-b5c8b161616a,1,2000
4526205006,2025-06-19T20:46:34,410,8682.82,REJECTED,77b34563-244c-46da-b014-af1a9c7fa9e4,3,2000
4595382540,2025-09-18T08:35:02,321,8782.38,REJECTED,68681084-7b12-4fd9-9704-7da3802cb451,4,4000
4587316120,2025-07-10T20:35:37,871,8754.87,WAITING,12a301b9-4c71-4181-a853-d29be7b6bd18,3,1000
4577530085,2025-10-04T00:35:39,69,5419.99,REJECTED,3341d7ea-5bed-42e4-82c2-18d0adfbcdf1,3,4000
4580164605,2025-08-04T13:05:38,40,4595.75,WAITING,834a14f7-cbd7-4220-9587-cd61c93c8253,3,1000
4570175119,2025-11-19T04:30:11,65,8957.5,APPROVED,bcebc30c-15e5-48e2-9c32-c86d886f82a0,2,2000
4501194991,2025-11-08T05:29:55,478,4669.21,APPROVED,68681084-7b12-4fd9-9704-7da3802cb451,3,2000
4568177366,2025-10-11T06:25:54,603,3425.57,QUOTATION,bf599d91-442c-4e09-b5ae-b9f08a417d11,4,2000
4570065884,2025-06-09T06:38:40,757,5290.1,QUOTATION,12a301b9-4c71-4181-a853-d29be7b6bd18,1,4000
4516548544,2025-10-06T02:02:10,505,825.04,QUOTATION,51991c98-a328-457f-a862-0962b2d30ddc,5,4000
4543433726,2025-09-12T07:59:13,733,5791.8,REJECTED,8df0c99e-2745-44ae-94ee-ad79cb114fdb,4,1000
4503228010,2025-07-05T03:41:58,906,7830.73,APPROVED,73df3d25-bcec-47a6-8d66-6b628e81ed2d,3,4000
4540185154,2025-06-20T17:23:38,211,6593.24,WAITING,cf11fe2a-443a-44e9-96b0-e6b91ddfa87d,2,4000
4547398267,2025-06-03T16:17:11,221,6304.02,REJECTED,c40f8a37-9024-4fcd-80a6-7917301ba6bd,4,3000
4592405168,2025-10-13T16:15:55,945,8068.38,APPROVED,82ebf1b0-6982-4deb-ac51-c7a6d0a68c5d,1,3000
4550144815,2025-09-27T03:26:36,7,8407.8,REJECTED,2cf52c48-a37c-4244-a030-3fe16c443ecd,4,3000
4527337190,2025-06-13T23:26:02,569,8819.89,REJECTED,daffc87a-fdb5-424e-9155-782c6cd1b731,5,4000
4515428851,2025-06-14T09:23:40,526,9048.22,QUOTATION,76fa0c16-dc3a-4a9b-b914-de6a0097f3dc,3,4000
4550363836,2025-06-09T04:53:39,631,8840.98,APPROVED,41f3b33b-8871-42fd-90d5-1d1d9f2d5aed,5,1000
4576706217,2025-10-27T13:57:30,720,6461.3,WAITING,ad64acbd-9045-44ec-9111-f6b3b90cb060,4,2000
4500353610,2025-07-20T19:55:27,897,8249.79,REJECTED,a1ad3c2b-45ca-491c-8ef2-a64af7d19e43,1,1000
4501501426,2025-09-13T07:32:32,589,317.88,REJECTED,51991c98-a328-457f-a862-0962b2d30ddc,1,3000
4565709429,2025-07-19T23:21:36,806,2659.43,REJECTED,3f3292d8-3056-42da-9ec5-d080c252a223,3,3000
4597869232,2025-11-10T16:23:04,571,5145.65,APPROVED,0c328cd6-def4-4097-8b5d-ef9b4362cfd3,1,2000
4542821609,2025-09-17T02:12:07,104,6647.31,APPROVED,651e8d5b-8636-4635-a934-6f9427d506b8,5,4000
4545724986,2025-09-04T08:35:22,152,2347.37,APPROVED,0a58bce2-1697-4c89-b568-ae280f33f982,3,4000
4585019607,2025-10-04T17:27:42,43,6419.55,APPROVED,134244b2-90f7-4d62-8488-d71e29828266,3,3000
4596808249,2025-09-28T00:19:21,566,5850.22,WAITING,68681084-7b12-4fd9-9704-7da3802cb451,1,1000
4524317466,2025-08-04T09:30:04,544,2677.62,APPROVED,dbce3e63-1a5c-4595-a1f9-d09c3d978567,2,3000
4510176628,2025-11-17T06:48:31,399,8462.18,REJECTED,15ddc72a-7103-4a88-a951-49c5aa75affd,5,1000
4581612431,2025-08-14T10:07:13,775,4288.15,QUOTATION,32149af9-a4f0-4e80-a73d-490a9faef06f,4,3000
4558634164,2025-11-04T09:26:30,528,2159.44,APPROVED,a1ad3c2b-45ca-491c-8ef2-a64af7d19e43,5,3000
4585343284,2025-11-16T20:53:38,60,254.61,WAITING,84aadcf6-499b-4416-9a35-3e546eb39a5c,4,1000
4571481720,2025-09-06T23:11:39,123,3474.13,APPROVED,a9da22e7-f42f-4428-9083-96395b7a7e9a,5,2000
4586800628,2025-10-16T03:08:27,307,3598.92,QUOTATION,2cf52c48-a37c-4244-a030-3fe16c443ecd,3,3000
4566387201,2025-11-05T23:05:54,243,1375.62,QUOTATION,eb8e5632-45d0-47e9-bcc0-ee76bf030643,5,1000
4550118693,2025-08-13T19:32:19,679,1360.53,WAITING,384bae62-8ba8-4cac-b8ad-3df4e68bcafa,1,2000
4538591335,2025-11-06T06:13:13,681,4816.5,APPROVED,f6979cad-3c89-4280-985d-d7f07aaa8c2b,5,1000
4552953247,2025-09-26T21:25:44,171,8110.78,REJECTED,9a109dc4-7be3-4aec-94bb-ede38f79ae14,1,1000
4577688247,2025-10-17T15:36:35,857,9812.78,QUOTATION,9ec93c76-9578-4947-a5ca-def516b026cb,3,3000
4520784433,2025-10-02T21:18:32,410,7831.66,REJECTED,e069016d-d217-4fbc-b438-1e8790b731fb,2,3000
4533931752,2025-10-08T05:36:51,260,6659.15,WAITING,134244b2-90f7-4d62-8488-d71e29828266,3,4000
4584818534,2025-06-20T03:34:02,721,645.03,WAITING,41f3b33b-8871-42fd-90d5-1d1d9f2d5aed,2,1000
4531543239,2025-09-06T01:18:19,968,2406.82,APPROVED,9fc109ea-2585-4c23-9329-2ccda2d964eb,2,1000
4599834301,2025-06-24T02:06:49,722,8196.8,APPROVED,ea38b7e1-b488-4873-ab04-3066d219b434,4,1000
4524396570,2025-06-23T11:06:21,567,6285.81,REJECTED,791660af-f0db-4fbd-a3a4-86bd38182556,2,3000
4533913382,2025-09-22T07:15:11,784,2710.54,APPROVED,d0d94739-009d-44aa-ae3d-8c35a65083c5,3,2000
4510940006,2025-11-17T10:07:27,538,3115.98,APPROVED,51991c98-a328-457f-a862-0962b2d30ddc,3,1000
4593529925,2025-10-27T01:44:25,667,822.09,APPROVED,84aadcf6-499b-4416-9a35-3e546eb39a5c,4,3000
4539884839,2025-07-09T03:57:15,548,3979.82,WAITING,d5b6a98e-464a-4e85-ad1c-7fd6be7df835,4,3000
4530472431,2025-09-28T20:01:46,839,2664.13,WAITING,0439439c-8945-42c4-b079-5340d85df97c,3,2000
4596771779,2025-07-21T16:54:49,79,2813.99,REJECTED,791660af-f0db-4fbd-a3a4-86bd38182556,4,1000
4507374737,2025-11-21T19:56:57,464,4948.72,APPROVED,b020551c-5fe7-45ea-881a-6fa78332362d,4,4000
4520815855,2025-11-02T15:59:17,319,6448.2,APPROVED,b577718c-a2a9-4f8a-a41c-7cac0d102aab,1,1000
4592629070,2025-10-22T12:26:02,539,4409.25,APPROVED,ebfe58ef-0dee-41d8-859e-ae2bff66e7fc,5,1000
4595431567,2025-11-17T21:54:28,28,8184.78,WAITING,76fa0c16-dc3a-4a9b-b914-de6a0097f3dc,1,1000
4568198938,2025-09-26T19:16:27,555,3846.56,APPROVED,d0d94739-009d-44aa-ae3d-8c35a65083c5,1,2000
4502405291,2025-07-05T12:09:15,988,7574.95,WAITING,15ddc72a-7103-4a88-a951-49c5aa75affd,1,3000
4593227591,2025-11-20T14:16:00,299,8638.27,WAITING,05767575-2944-4457-9aa7-06e1dae2ae25,3,3000
4584041812,2025-06-08T00:35:38,920,3644.61,WAITING,b0154cbb-c693-4062-88b9-a8acf4402b56,5,4000
4532911119,2025-07-20T14:20:16,887,8033.8,WAITING,384bae62-8ba8-4cac-b8ad-3df4e68bcafa,4,1000
4557736847,2025-09-26T19:10:03,197,5881.88,APPROVED,2c7b9d8a-6b92-4a21-a03e-024e434a203d,3,2000
4555057231,2025-10-28T18:08:27,407,9437.94,QUOTATION,84aadcf6-499b-4416-9a35-3e546eb39a5c,3,1000
4560012976,2025-11-28T09:04:38,874,1967.88,REJECTED,3d3527a9-4ef5-45d5-83c2-4178789f9921,2,3000
4553307840,2025-09-03T10:00:38,343,2193.41,WAITING,ebfe58ef-0dee-41d8-859e-ae2bff66e7fc,3,2000
4533893495,2025-07-08T03:28:16,212,6412.92,APPROVED,834a14f7-cbd7-4220-9587-cd61c93c8253,1,3000
4587764274,2025-06-15T22:04:10,367,9766.19,WAITING,56ae9e46-c0b2-46ca-b51d-5686e00ce4a6,1,4000
4508736862,2025-08-04T12:35:03,728,8124.35,WAITING,73df3d25-bcec-47a6-8d66-6b628e81ed2d,1,3000
4535398810,2025-10-09T15:13:09,159,4882.56,REJECTED,d5b6a98e-464a-4e85-ad1c-7fd6be7df835,2,4000
4589125885,2025-06-20T03:00:09,871,8424.8,QUOTATION,8df0c99e-2745-44ae-94ee-ad79cb114fdb,2,2000
4528129261,2025-06-16T08:52:14,231,7781.52,APPROVED,cf11fe2a-443a-44e9-96b0-e6b91ddfa87d,1,1000
4590491422,2025-06-05T18:14:42,169,9970.79,QUOTATION,e069016d-d217-4fbc-b438-1e8790b731fb,4,2000
4584375226,2025-06-18T06:05:52,937,1571.65,APPROVED,ad64acbd-9045-44ec-9111-f6b3b90cb060,1,2000
4579476636,2025-06-12T18:14:53,84,1029.45,REJECTED,9a109dc4-7be3-4aec-94bb-ede38f79ae14,3,3000
4543185561,2025-09-07T10:40:51,181,5129.95,QUOTATION,ebfe58ef-0dee-41d8-859e-ae2bff66e7fc,2,1000
4548876454,2025-09-22T15:46:10,119,839.44,WAITING,84aadcf6-499b-4416-9a35-3e546eb39a5c,2,4000
4567780086,2025-06-17T06:54:19,548,7327.14,QUOTATION,eb8e5632-45d0-47e9-bcc0-ee76bf030643,4,2000
4528755250,2025-10-28T08:34:09,522,403.08,QUOTATION,daffc87a-fdb5-424e-9155-782c6cd1b731,4,4000
4547230445,2025-10-28T04:41:07,823,9025.56,APPROVED,611eefb3-ef38-4a2e-831a-15aff1dde8f8,1,1000
4534400268,2025-11-25T10:46:01,616,1715.01,REJECTED,2ab670e8-49e3-4a95-9871-d937f77b5927,4,1000
4511949205,2025-06-21T03:22:51,986,473.68,WAITING,dbce3e63-1a5c-4595-a1f9-d09c3d978567,3,3000
4516242109,2025-07-28T07:35:51,987,9644.75,REJECTED,ce1eeb99-74a8-4547-b95c-345102c07d21,1,3000
4567006869,2025-08-10T21:24:35,21,871.1,QUOTATION,01bb5e4b-33d3-4db2-85a2-499f5c9e31b4,5,2000
4581091688,2025-11-09T22:48:33,197,4879.87,WAITING,01bb5e4b-33d3-4db2-85a2-499f5c9e31b4,5,4000
4527112853,2025-11-23T08:59:23,847,6460.63,QUOTATION,84aadcf6-499b-4416-9a35-3e546eb39a5c,5,2000
4506921563,2025-06-08T04:08:27,48,4616.5,WAITING,611eefb3-ef38-4a2e-831a-15aff1dde8f8,5,4000
4571937771,2025-08-12T07:58:03,87,2617.88,REJECTED,834a14f7-cbd7-4220-9587-cd61c93c8253,2,2000
4528106728,2025-06-05T17:30:36,5,6200.39,APPROVED,de541e55-b7b6-404a-8ce0-a6f1ea925750,2,2000
4579184628,2025-10-20T14:06:50,618,9433.02,QUOTATION,73df3d25-bcec-47a6-8d66-6b628e81ed2d,2,2000
4589515233,2025-06-25T09:22:26,650,1510.1,WAITING,b6bbc970-46d2-4ff4-9c52-80f378cfe8ea,5,3000
4546579758,2025-06-05T03:54:44,979,8238.75,WAITING,ebfe58ef-0dee-41d8-859e-ae2bff66e7fc,5,3000
4550748962,2025-10-04T10:23:54,659,6455.56,QUOTATION,0b319577-4ab0-4684-b112-b27aad212cb1,2,2000
4596239186,2025-06-01T18:39:44,450,4707.6,QUOTATION,41e46c83-90d4-4836-a022-b900a018b3fa,2,2000
4596174678,2025-06-02T17:45:49,669,750.25,QUOTATION,e7ba4d18-37bf-472c-9d3a-7756c21a55c9,1,1000
4585745809,2025-11-10T11:42:34,454,7174.81,WAITING,76fa0c16-dc3a-4a9b-b914-de6a0097f3dc,1,2000
4578779536,2025-10-15T00:16:42,312,6238.37,APPROVED,bcebc30c-15e5-48e2-9c32-c86d886f82a0,1,4000
4568513596,2025-10-21T11:54:49,382,8550.75,APPROVED,134244b2-90f7-4d62-8488-d71e29828266,5,1000
4511950582,2025-09-28T11:44:54,379,6997.61,REJECTED,834a14f7-cbd7-4220-9587-cd61c93c8253,1,2000
4502501341,2025-09-22T09:06:06,197,6821.88,QUOTATION,e069016d-d217-4fbc-b438-1e8790b731fb,4,3000
4536519338,2025-10-03T18:53:30,781,2161.45,APPROVED,12a301b9-4c71-4181-a853-d29be7b6bd18,1,4000
4575638276,2025-10-21T11:28:23,449,1433.14,WAITING,384bae62-8ba8-4cac-b8ad-3df4e68bcafa,5,3000
4518208398,2025-09-04T10:18:31,582,6992.42,REJECTED,651e8d5b-8636-4635-a934-6f9427d506b8,5,2000
4537939986,2025-10-23T04:10:17,602,5178.6,WAITING,fffeaf8f-4b6b-4357-a309-89f4769c36da,4,3000
4525252173,2025-08-08T12:57:58,534,3675.59,REJECTED,76fa0c16-dc3a-4a9b-b914-de6a0097f3dc,4,2000
4591112654,2025-08-24T17:07:23,205,689.75,REJECTED,68681084-7b12-4fd9-9704-7da3802cb451,3,2000
4510382409,2025-11-11T19:17:13,440,6238.7,QUOTATION,f524f9ee-95cb-4e66-a6c1-b58f8296e7f3,4,2000
4519035881,2025-11-24T11:33:59,264,9577.41,REJECTED,3c65561d-5119-4985-87e7-48965fe9f62c,2,4000
4597283367,2025-09-07T02:53:43,739,6298.73,REJECTED,eb8e5632-45d0-47e9-bcc0-ee76bf030643,2,2000
4523776504,2025-08-28T14:05:57,399,5837.01,REJECTED,8ca5ca23-a910-469b-aec1-73bd31d74ba2,5,2000
4503890933,2025-07-19T13:31:34,13,4177.12,REJECTED,3341d7ea-5bed-42e4-82c2-18d0adfbcdf1,1,3000
4565691356,2025-09-06T11:57:33,911,3271.4,QUOTATION,8ca5ca23-a910-469b-aec1-73bd31d74ba2,3,2000
4505847838,2025-11-11T07:15:57,709,9474.19,WAITING,56ae9e46-c0b2-46ca-b51d-5686e00ce4a6,2,4000
4524404913,2025-08-12T16:59:04,997,3416.85,WAITING,ebfe58ef-0dee-41d8-859e-ae2bff66e7fc,1,2000
4581340153,2025-07-01T03:48:53,20,2403.82,REJECTED,2ab670e8-49e3-4a95-9871-d937f77b5927,2,3000
4585424642,2025-07-11T16:31:48,424,6736.41,QUOTATION,9fc109ea-2585-4c23-9329-2ccda2d964eb,2,2000
4583338798,2025-06-07T23:13:52,167,5187.7,WAITING,3341d7ea-5bed-42e4-82c2-18d0adfbcdf1,5,1000
4573518836,2025-08-11T10:18:34,212,9972.26,REJECTED,15ddc72a-7103-4a88-a951-49c5aa75affd,2,1000
4516083115,2025-08-03T11:44:05,325,2693.17,WAITING,4a2d279e-2495-496f-80d9-bc5a45e3b6b4,2,2000
4583470302,2025-08-07T09:20:37,441,1571.83,QUOTATION,17dffc12-ac1a-44ed-ad09-3c824851c624,4,2000
4557981251,2025-09-07T07:51:06,821,6709.09,QUOTATION,8ca5ca23-a910-469b-aec1-73bd31d74ba2,3,4000
4524094281,2025-10-04T05:10:35,910,3005.96,REJECTED,ad64acbd-9045-44ec-9111-f6b3b90cb060,1,1000
4556390356,2025-06-02T02:06:46,184,1634.13,APPROVED,12a301b9-4c71-4181-a853-d29be7b6bd18,3,2000
4539504366,2025-09-13T03:33:31,993,5002.15,QUOTATION,3f3292d8-3056-42da-9ec5-d080c252a223,5,1000
4589570507,2025-09-14T18:44:42,4,8168.49,APPROVED,4a2d279e-2495-496f-80d9-bc5a45e3b6b4,1,1000
4507631939,2025-08-25T18:01:35,851,6682.4,REJECTED,82ebf1b0-6982-4deb-ac51-c7a6d0a68c5d,3,1000
4515988326,2025-09-17T15:05:54,647,9920.34,WAITING,71b893be-0a75-41a7-9a52-bcdb771cc5ec,4,1000
4570301084,2025-07-27T00:34:33,581,5022.52,WAITING,41e46c83-90d4-4836-a022-b900a018b3fa,1,4000
4560488732,2025-11-06T04:15:47,779,7744.64,QUOTATION,fe53d2be-049c-47fa-871a-c4a8b1a10e40,1,1000
4571748278,2025-10-10T12:00:14,647,4670.6,APPROVED,37bf8863-0046-49cb-a72c-f7e41661214b,1,2000
4591808885,2025-10-28T15:31:59,975,9450.81,QUOTATION,8ca5ca23-a910-469b-aec1-73bd31d74ba2,4,1000
4534938036,2025-09-14T23:22:23,190,3277.56,WAITING,12a301b9-4c71-4181-a853-d29be7b6bd18,2,2000
4542627640,2025-10-23T07:05:40,953,5336.0,REJECTED,b020551c-5fe7-45ea-881a-6fa78332362d,1,2000
4561270864,2025-07-07T13:34:56,377,2170.1,REJECTED,bcebc30c-15e5-48e2-9c32-c86d886f82a0,1,1000
4511756594,2025-09-24T16:47:13,606,8644.2,QUOTATION,9567383e-1921-4683-803b-509faa2bc9d5,3,3000
4593431408,2025-09-21T20:32:19,302,8151.11,WAITING,77b34563-244c-46da-b014-af1a9c7fa9e4,5,1000
4594469089,2025-11-19T03:08:45,541,1766.25,WAITING,d5b6a98e-464a-4e85-ad1c-7fd6be7df835,2,3000
4570598390,2025-06-17T19:37:26,574,5096.36,WAITING,77b34563-244c-46da-b014-af1a9c7fa9e4,1,1000
4552722070,2025-08-14T10:30:02,974,660.06,APPROVED,0439439c-8945-42c4-b079-5340d85df97c,3,1000
4518994005,2025-11-26T10:50:00,21,4886.89,QUOTATION,2cf52c48-a37c-4244-a030-3fe16c443ecd,4,4000
4527738445,2025-08-16T06:49:13,61,375.07,QUOTATION,915bda23-d2b3-4bab-9d3b-0b701beb76fa,3,1000
4586263929,2025-10-21T20:08:49,186,8310.53,QUOTATION,eb8e5632-45d0-47e9-bcc0-ee76bf030643,2,3000
4571608419,2025-11-24T07:23:13,516,2191.6,REJECTED,d0d94739-009d-44aa-ae3d-8c35a65083c5,3,4000
4595335088,2025-08-27T09:28:32,447,7002.86,REJECTED,68681084-7b12-4fd9-9704-7da3802cb451,3,4000
4539748962,2025-06-11T03:12:24,786,8486.53,QUOTATION,d7da1df8-a4af-4efe-a657-570c6d350470,3,1000
4559549491,2025-10-16T21:22:04,691,487.86,APPROVED,915bda23-d2b3-4bab-9d3b-0b701beb76fa,4,1000
4558140411,2025-10-02T09:20:52,862,3299.53,REJECTED,dbce3e63-1a5c-4595-a1f9-d09c3d978567,3,3000
4528559403,2025-06-19T12:04:35,54,6093.32,REJECTED,76fa0c16-dc3a-4a9b-b914-de6a0097f3dc,5,4000
4549386581,2025-11-26T13:03:18,870,6064.66,REJECTED,f6dd041e-f994-407c-9a1b-2ee8a39b9b25,5,4000
4574399805,2025-11-02T03:04:24,780,6922.37,REJECTED,a4926703-442b-4179-808a-04de7d4e1015,3,1000
4526872515,2025-06-17T22:22:41,59,331.55,QUOTATION,f6dd041e-f994-407c-9a1b-2ee8a39b9b25,1,4000
4568688727,2025-10-01T06:10:02,676,30.7,APPROVED,da731710-48f7-4c02-8dd6-917ff4c62e3b,2,4000
4514488251,2025-10-24T18:30:52,120,6465.0,QUOTATION,71b893be-0a75-41a7-9a52-bcdb771cc5ec,1,4000
4540601729,2025-07-24T17:29:46,939,3007.01,QUOTATION,975480d4-8c15-44ba-8c55-a9938bdaa2c4,3,4000
4547584380,2025-11-09T14:09:17,35,8693.04,APPROVED,2c7b9d8a-6b92-4a21-a03e-024e434a203d,1,4000
4590602567,2025-11-04T11:37:57,899,246.71,APPROVED,8df0c99e-2745-44ae-94ee-ad79cb114fdb,1,1000
4507513333,2025-07-05T00:21:26,932,96.23,QUOTATION,834a14f7-cbd7-4220-9587-cd61c93c8253,2,1000
4584747570,2025-11-20T09:58:53,122,2720.36,APPROVED,a9da22e7-f42f-4428-9083-96395b7a7e9a,2,4000
4529808512,2025-11-09T23:50:33,532,7723.65,REJECTED,e069016d-d217-4fbc-b438-1e8790b731fb,4,3000
4547699305,2025-08-25T06:12:02,979,6520.16,QUOTATION,4029508a-afa4-4faf-b175-4bb65b8a4dbb,1,1000
4534469278,2025-08-09T22:39:51,832,8310.72,WAITING,f6979cad-3c89-4280-985d-d7f07aaa8c2b,1,3000
4551493794,2025-10-01T05:40:45,491,282.32,QUOTATION,834a14f7-cbd7-4220-9587-cd61c93c8253,4,3000
4593362475,2025-10-28T10:36:35,271,8788.5,QUOTATION,2c6e3cb9-21cb-4de6-ae38-f117a3cbdfe2,5,3000
4577114070,2025-07-06T10:08:06,60,1837.25,REJECTED,17dffc12-ac1a-44ed-ad09-3c824851c624,1,1000
4525640241,2025-08-02T19:59:44,767,5718.42,QUOTATION,2c6e3cb9-21cb-4de6-ae38-f117a3cbdfe2,1,3000
4533589207,2025-07-24T11:28:14,991,5023.27,REJECTED,ba3d4978-80db-4a12-9f06-e4c698936184,1,2000
4520802909,2025-09-19T16:05:36,903,7774.32,APPROVED,d4dbba0a-2b26-4233-9017-bb25b2e860f3,2,4000
4518747882,2025-10-05T22:28:10,294,9755.78,REJECTED,d0d94739-009d-44aa-ae3d-8c35a65083c5,5,1000
4576457499,2025-06-11T06:12:00,301,5166.06,APPROVED,da731710-48f7-4c02-8dd6-917ff4c62e3b,4,2000
4592446583,2025-11-08T10:49:25,388,1674.16,APPROVED,d0d94739-009d-44aa-ae3d-8c35a65083c5,4,4000
4550854833,2025-09-25T21:09:40,34,8332.82,APPROVED,4a2d279e-2495-496f-80d9-bc5a45e3b6b4,1,3000
4536751954,2025-08-28T12:14:33,222,8995.3,QUOTATION,9c7454a7-b80c-4d19-b841-4c0343b75add,5,1000
4509704255,2025-11-13T07:32:27,435,4203.89,APPROVED,bcebc30c-15e5-48e2-9c32-c86d886f82a0,3,1000
4524274521,2025-06-26T01:41:34,143,185.19,QUOTATION,2ab670e8-49e3-4a95-9871-d937f77b5927,4,1000
4531298146,2025-08-01T06:28:44,714,988.87,WAITING,84aadcf6-499b-4416-9a35-3e546eb39a5c,5,3000
4593684014,2025-10-14T07:49:21,292,102.52,QUOTATION,fcc9df1e-2761-4b55-8f60-015b21066d78,3,4000
4524571234,2025-08-20T15:08:48,277,1207.12,APPROVED,84aadcf6-499b-4416-9a35-3e546eb39a5c,5,2000
4537924775,2025-11-01T14:57:22,853,5917.95,WAITING,4a2d279e-2495-496f-80d9-bc5a45e3b6b4,5,3000
4563348421,2025-06-07T04:36:53,395,6113.55,WAITING,15ddc72a-7103-4a88-a951-49c5aa75affd,5,1000
4561832243,2025-11-13T01:18:35,976,9581.31,REJECTED,0439439c-8945-42c4-b079-5340d85df97c,4,3000
4542822328,2025-07-16T19:15:06,762,2937.31,APPROVED,c40f8a37-9024-4fcd-80a6-7917301ba6bd,4,3000
4511037264,2025-10-13T11:40:31,797,6726.21,QUOTATION,110f8801-eea1-420d-98e6-dd439569747b,2,3000
4532795953,2025-11-15T17:41:51,309,5794.72,QUOTATION,408c4fe5-9066-4997-8f1c-ad8daae4b1f6,5,3000
4577399586,2025-09-18T19:08:18,287,7911.77,REJECTED,8ca5ca23-a910-469b-aec1-73bd31d74ba2,2,2000
4543250327,2025-06-05T21:36:46,778,605.23,WAITING,3341d7ea-5bed-42e4-82c2-18d0adfbcdf1,4,3000
4545263504,2025-07-20T22:26:21,187,8146.56,WAITING,e069016d-d217-4fbc-b438-1e8790b731fb,2,4000
4543983486,2025-08-20T15:40:07,999,2273.45,QUOTATION,134244b2-90f7-4d62-8488-d71e29828266,2,1000
4579336289,2025-07-14T10:45:02,399,9344.55,WAITING,d4dbba0a-2b26-4233-9017-bb25b2e860f3,3,1000
4578027938,2025-10-16T02:06:10,775,3477.72,REJECTED,d7da1df8-a4af-4efe-a657-570c6d350470,2,4000
4553254363,2025-07-02T00:34:06,184,2858.83,WAITING,9ec93c76-9578-4947-a5ca-def516b026cb,2,4000
4551832482,2025-10-06T20:43:33,895,7844.79,QUOTATION,f524f9ee-95cb-4e66-a6c1-b58f8296e7f3,4,3000
4567205202,2025-06-03T08:12:31,240,9963.4,REJECTED,fcc9df1e-2761-4b55-8f60-015b21066d78,3,4000
4504036526,2025-10-09T14:22:56,442,4725.78,REJECTED,d4dbba0a-2b26-4233-9017-bb25b2e860f3,3,4000
4520701173,2025-11-12T07:21:12,101,2311.89,WAITING,a9da22e7-f42f-4428-9083-96395b7a7e9a,5,4000
4554809567,2025-09-01T22:09:38,391,6629.12,APPROVED,eb8e5632-45d0-47e9-bcc0-ee76bf030643,5,1000
4594420393,2025-11-01T19:57:11,419,2829.55,QUOTATION,41e46c83-90d4-4836-a022-b900a018b3fa,1,1000
4549393582,2025-07-06T17:11:23,299,3652.5,QUOTATION,3d3527a9-4ef5-45d5-83c2-4178789f9921,5,1000
4573225234,2025-07-20T06:08:22,82,5198.78,WAITING,ce1eeb99-74a8-4547-b95c-345102c07d21,2,2000
4591862692,2025-11-01T17:52:02,424,1251.63,REJECTED,3d3527a9-4ef5-45d5-83c2-4178789f9921,3,4000
4554815212,2025-07-01T21:17:02,814,3707.06,REJECTED,9fc109ea-2585-4c23-9329-2ccda2d964eb,5,3000
4573502088,2025-08-18T04:22:22,808,4158.82,REJECTED,31ac60a6-1bc1-442c-ae10-4a420f770538,2,1000
4560832834,2025-06-04T10:36:36,963,2396.28,APPROVED,0f7e95f4-4fb9-4987-a1e1-5264880e721e,1,4000
4585019878,2025-08-23T12:08:33,746,1759.87,APPROVED,834a14f7-cbd7-4220-9587-cd61c93c8253,3,4000
4560831329,2025-09-17T13:41:42,860,8805.07,WAITING,5257f4f1-580e-4eb3-89f9-6cae458e4509,3,4000
